0; 1; 2; 3; 4; 5; 6; 7; 8; 9; 10; 11; 12; 13; 14; 15; 16; 17; 18; 19; 20; 21; 22; 23; 24; 
11.7123; 11.7123; 11.7176; 11.7283; 11.7439; 11.7644; 11.7892; 11.818; 11.8502; 11.8851; 11.9222; 11.9607; 12; 12.0393; 12.0778; 12.1149; 12.1498; 12.182; 12.2108; 12.2356; 12.2561; 12.2717; 12.2824; 12.2877; 12.2877; 
11.7126; 11.7126; 11.7179; 11.7286; 11.7442; 11.7646; 11.7895; 11.8182; 11.8503; 11.8852; 11.9223; 11.9608; 12; 12.0392; 12.0777; 12.1148; 12.1497; 12.1818; 12.2105; 12.2354; 12.2558; 12.2714; 12.2821; 12.2874; 12.2874; 
11.7129; 11.7129; 11.7182; 11.7288; 11.7445; 11.7649; 11.7897; 11.8184; 11.8505; 11.8853; 11.9224; 11.9608; 12; 12.0392; 12.0776; 12.1147; 12.1495; 12.1816; 12.2103; 12.2351; 12.2555; 12.2712; 12.2818; 12.2871; 12.2871; 
11.7132; 11.7132; 11.7185; 11.7291; 11.7448; 11.7651; 11.7899; 11.8186; 11.8506; 11.8855; 11.9224; 11.9609; 12; 12.0391; 12.0776; 12.1145; 12.1494; 12.1814; 12.2101; 12.2349; 12.2552; 12.2709; 12.2815; 12.2868; 12.2868; 
11.7135; 11.7135; 11.7188; 11.7294; 11.745; 11.7654; 11.7901; 11.8188; 11.8508; 11.8856; 11.9225; 11.9609; 12; 12.0391; 12.0775; 12.1144; 12.1492; 12.1812; 12.2099; 12.2346; 12.255; 12.2706; 12.2812; 12.2865; 12.2865; 
11.7138; 11.7138; 11.7191; 11.7297; 11.7453; 11.7656; 11.7904; 11.819; 11.851; 11.8857; 11.9226; 11.9609; 12; 12.0391; 12.0774; 12.1143; 12.149; 12.181; 12.2096; 12.2344; 12.2547; 12.2703; 12.2809; 12.2862; 12.2862; 
11.7141; 11.7141; 11.7194; 11.73; 11.7456; 11.7659; 11.7906; 11.8192; 11.8511; 11.8858; 11.9227; 11.961; 12; 12.039; 12.0773; 12.1142; 12.1489; 12.1808; 12.2094; 12.2341; 12.2544; 12.27; 12.2806; 12.2859; 12.2859; 
11.7144; 11.7144; 11.7197; 11.7303; 11.7458; 11.7661; 11.7908; 11.8194; 11.8513; 11.886; 11.9228; 11.961; 12; 12.039; 12.0772; 12.114; 12.1487; 12.1806; 12.2092; 12.2339; 12.2542; 12.2697; 12.2803; 12.2856; 12.2856; 
11.7147; 11.7147; 11.72; 11.7306; 11.7461; 11.7664; 11.791; 11.8195; 11.8514; 11.8861; 11.9229; 11.9611; 12; 12.0389; 12.0771; 12.1139; 12.1486; 12.1805; 12.209; 12.2336; 12.2539; 12.2694; 12.28; 12.2853; 12.2853; 
11.715; 11.715; 11.7203; 11.7308; 11.7464; 11.7666; 11.7912; 11.8197; 11.8516; 11.8862; 11.9229; 11.9611; 12; 12.0389; 12.0771; 12.1138; 12.1484; 12.1803; 12.2088; 12.2334; 12.2536; 12.2692; 12.2797; 12.285; 12.285; 
11.7153; 11.7153; 11.7206; 11.7311; 11.7467; 11.7669; 11.7915; 11.8199; 11.8517; 11.8863; 11.923; 11.9611; 12; 12.0389; 12.077; 12.1137; 12.1483; 12.1801; 12.2085; 12.2331; 12.2533; 12.2689; 12.2794; 12.2847; 12.2847; 
11.7156; 11.7156; 11.7209; 11.7314; 11.7469; 11.7671; 11.7917; 11.8201; 11.8519; 11.8864; 11.9231; 11.9612; 12; 12.0388; 12.0769; 12.1136; 12.1481; 12.1799; 12.2083; 12.2329; 12.2531; 12.2686; 12.2791; 12.2844; 12.2844; 
11.7159; 11.7159; 11.7212; 11.7317; 11.7472; 11.7674; 11.7919; 11.8203; 11.8521; 11.8866; 11.9232; 11.9612; 12; 12.0388; 12.0768; 12.1134; 12.1479; 12.1797; 12.2081; 12.2326; 12.2528; 12.2683; 12.2788; 12.2841; 12.2841; 
11.7162; 11.7162; 11.7215; 11.732; 11.7475; 11.7676; 11.7921; 11.8205; 11.8522; 11.8867; 11.9233; 11.9613; 12; 12.0387; 12.0767; 12.1133; 12.1478; 12.1795; 12.2079; 12.2324; 12.2525; 12.268; 12.2785; 12.2838; 12.2838; 
11.7165; 11.7165; 11.7218; 11.7323; 11.7477; 11.7679; 11.7923; 11.8207; 11.8524; 11.8868; 11.9233; 11.9613; 12; 12.0387; 12.0767; 12.1132; 12.1476; 12.1793; 12.2077; 12.2321; 12.2523; 12.2677; 12.2782; 12.2835; 12.2835; 
11.7168; 11.7168; 11.7221; 11.7326; 11.748; 11.7681; 11.7926; 11.8209; 11.8525; 11.8869; 11.9234; 11.9614; 12; 12.0386; 12.0766; 12.1131; 12.1475; 12.1791; 12.2074; 12.2319; 12.252; 12.2674; 12.2779; 12.2832; 12.2832; 
11.7171; 11.7171; 11.7224; 11.7328; 11.7483; 11.7684; 11.7928; 11.8211; 11.8527; 11.887; 11.9235; 11.9614; 12; 12.0386; 12.0765; 12.113; 12.1473; 12.1789; 12.2072; 12.2316; 12.2517; 12.2672; 12.2776; 12.2829; 12.2829; 
11.7174; 11.7174; 11.7227; 11.7331; 11.7485; 11.7686; 11.793; 11.8213; 11.8528; 11.8872; 11.9236; 11.9614; 12; 12.0386; 12.0764; 12.1128; 12.1472; 12.1787; 12.207; 12.2314; 12.2515; 12.2669; 12.2773; 12.2826; 12.2826; 
11.7177; 11.7177; 11.723; 11.7334; 11.7488; 11.7689; 11.7932; 11.8214; 11.853; 11.8873; 11.9237; 11.9615; 12; 12.0385; 12.0763; 12.1127; 12.147; 12.1786; 12.2068; 12.2311; 12.2512; 12.2666; 12.277; 12.2823; 12.2823; 
11.718; 11.718; 11.7233; 11.7337; 11.7491; 11.7691; 11.7934; 11.8216; 11.8532; 11.8874; 11.9237; 11.9615; 12; 12.0385; 12.0763; 12.1126; 12.1468; 12.1784; 12.2066; 12.2309; 12.2509; 12.2663; 12.2767; 12.282; 12.282; 
11.7183; 11.7183; 11.7236; 11.734; 11.7493; 11.7693; 11.7937; 11.8218; 11.8533; 11.8875; 11.9238; 11.9616; 12; 12.0384; 12.0762; 12.1125; 12.1467; 12.1782; 12.2063; 12.2307; 12.2507; 12.266; 12.2764; 12.2817; 12.2817; 
11.7186; 11.7186; 11.7239; 11.7343; 11.7496; 11.7696; 11.7939; 11.822; 11.8535; 11.8876; 11.9239; 11.9616; 12; 12.0384; 12.0761; 12.1124; 12.1465; 12.178; 12.2061; 12.2304; 12.2504; 12.2657; 12.2761; 12.2814; 12.2814; 
11.7189; 11.7189; 11.7242; 11.7345; 11.7499; 11.7698; 11.7941; 11.8222; 11.8536; 11.8878; 11.924; 11.9616; 12; 12.0384; 12.076; 12.1122; 12.1464; 12.1778; 12.2059; 12.2302; 12.2501; 12.2655; 12.2758; 12.2811; 12.2811; 
11.7192; 11.7192; 11.7245; 11.7348; 11.7501; 11.7701; 11.7943; 11.8224; 11.8538; 11.8879; 11.9241; 11.9617; 12; 12.0383; 12.0759; 12.1121; 12.1462; 12.1776; 12.2057; 12.2299; 12.2499; 12.2652; 12.2755; 12.2808; 12.2808; 
11.7195; 11.7195; 11.7248; 11.7351; 11.7504; 11.7703; 11.7945; 11.8226; 11.8539; 11.888; 11.9242; 11.9617; 12; 12.0383; 12.0758; 12.112; 12.1461; 12.1774; 12.2055; 12.2297; 12.2496; 12.2649; 12.2752; 12.2805; 12.2805; 
11.7198; 11.7198; 11.725; 11.7354; 11.7507; 11.7706; 11.7948; 11.8228; 11.8541; 11.8881; 11.9242; 11.9618; 12; 12.0382; 12.0758; 12.1119; 12.1459; 12.1772; 12.2052; 12.2294; 12.2493; 12.2646; 12.275; 12.2802; 12.2802; 
11.7201; 11.7201; 11.7253; 11.7357; 11.7509; 11.7708; 11.795; 11.823; 11.8542; 11.8882; 11.9243; 11.9618; 12; 12.0382; 12.0757; 12.1118; 12.1458; 12.177; 12.205; 12.2292; 12.2491; 12.2643; 12.2747; 12.2799; 12.2799; 
11.7204; 11.7204; 11.7256; 11.7359; 11.7512; 11.7711; 11.7952; 11.8231; 11.8544; 11.8884; 11.9244; 11.9618; 12; 12.0382; 12.0756; 12.1116; 12.1456; 12.1769; 12.2048; 12.2289; 12.2488; 12.2641; 12.2744; 12.2796; 12.2796; 
11.7207; 11.7207; 11.7259; 11.7362; 11.7514; 11.7713; 11.7954; 11.8233; 11.8546; 11.8885; 11.9245; 11.9619; 12; 12.0381; 12.0755; 12.1115; 12.1454; 12.1767; 12.2046; 12.2287; 12.2486; 12.2638; 12.2741; 12.2793; 12.2793; 
11.721; 11.721; 11.7262; 11.7365; 11.7517; 11.7715; 11.7956; 11.8235; 11.8547; 11.8886; 11.9246; 11.9619; 12; 12.0381; 12.0754; 12.1114; 12.1453; 12.1765; 12.2044; 12.2285; 12.2483; 12.2635; 12.2738; 12.279; 12.279; 
11.7213; 11.7213; 11.7265; 11.7368; 11.752; 11.7718; 11.7958; 11.8237; 11.8549; 11.8887; 11.9246; 11.962; 12; 12.038; 12.0754; 12.1113; 12.1451; 12.1763; 12.2042; 12.2282; 12.248; 12.2632; 12.2735; 12.2787; 12.2787; 
11.7216; 11.7216; 11.7268; 11.7371; 11.7522; 11.772; 11.7961; 11.8239; 11.855; 11.8888; 11.9247; 11.962; 12; 12.038; 12.0753; 12.1112; 12.145; 12.1761; 12.2039; 12.228; 12.2478; 12.2629; 12.2732; 12.2784; 12.2784; 
11.7219; 11.7219; 11.7271; 11.7373; 11.7525; 11.7723; 11.7963; 11.8241; 11.8552; 11.8889; 11.9248; 11.962; 12; 12.038; 12.0752; 12.1111; 12.1448; 12.1759; 12.2037; 12.2277; 12.2475; 12.2627; 12.2729; 12.2781; 12.2781; 
11.7222; 11.7222; 11.7274; 11.7376; 11.7528; 11.7725; 11.7965; 11.8243; 11.8553; 11.8891; 11.9249; 11.9621; 12; 12.0379; 12.0751; 12.1109; 12.1447; 12.1757; 12.2035; 12.2275; 12.2472; 12.2624; 12.2726; 12.2778; 12.2778; 
11.7225; 11.7225; 11.7277; 11.7379; 11.753; 11.7728; 11.7967; 11.8245; 11.8555; 11.8892; 11.925; 11.9621; 12; 12.0379; 12.075; 12.1108; 12.1445; 12.1755; 12.2033; 12.2272; 12.247; 12.2621; 12.2723; 12.2775; 12.2775; 
11.7228; 11.7228; 11.728; 11.7382; 11.7533; 11.773; 11.7969; 11.8246; 11.8556; 11.8893; 11.925; 11.9622; 12; 12.0378; 12.075; 12.1107; 12.1444; 12.1754; 12.2031; 12.227; 12.2467; 12.2618; 12.272; 12.2772; 12.2772; 
11.7231; 11.7231; 11.7282; 11.7385; 11.7536; 11.7732; 11.7971; 11.8248; 11.8558; 11.8894; 11.9251; 11.9622; 12; 12.0378; 12.0749; 12.1106; 12.1442; 12.1752; 12.2029; 12.2268; 12.2464; 12.2615; 12.2718; 12.2769; 12.2769; 
11.7234; 11.7234; 11.7285; 11.7387; 11.7538; 11.7735; 11.7974; 11.825; 11.8559; 11.8895; 11.9252; 11.9622; 12; 12.0378; 12.0748; 12.1105; 12.1441; 12.175; 12.2026; 12.2265; 12.2462; 12.2613; 12.2715; 12.2766; 12.2766; 
11.7237; 11.7237; 11.7288; 11.739; 11.7541; 11.7737; 11.7976; 11.8252; 11.8561; 11.8897; 11.9253; 11.9623; 12; 12.0377; 12.0747; 12.1103; 12.1439; 12.1748; 12.2024; 12.2263; 12.2459; 12.261; 12.2712; 12.2763; 12.2763; 
11.724; 11.724; 11.7291; 11.7393; 11.7543; 11.774; 11.7978; 11.8254; 11.8562; 11.8898; 11.9254; 11.9623; 12; 12.0377; 12.0746; 12.1102; 12.1438; 12.1746; 12.2022; 12.226; 12.2457; 12.2607; 12.2709; 12.276; 12.276; 
11.7243; 11.7243; 11.7294; 11.7396; 11.7546; 11.7742; 11.798; 11.8256; 11.8564; 11.8899; 11.9254; 11.9624; 12; 12.0376; 12.0746; 12.1101; 12.1436; 12.1744; 12.202; 12.2258; 12.2454; 12.2604; 12.2706; 12.2757; 12.2757; 
11.7245; 11.7245; 11.7297; 11.7398; 11.7549; 11.7744; 11.7982; 11.8258; 11.8565; 11.89; 11.9255; 11.9624; 12; 12.0376; 12.0745; 12.11; 12.1435; 12.1742; 12.2018; 12.2256; 12.2451; 12.2602; 12.2703; 12.2755; 12.2755; 
11.7248; 11.7248; 11.73; 11.7401; 11.7551; 11.7747; 11.7984; 11.8259; 11.8567; 11.8901; 11.9256; 11.9624; 12; 12.0376; 12.0744; 12.1099; 12.1433; 12.1741; 12.2016; 12.2253; 12.2449; 12.2599; 12.27; 12.2752; 12.2752; 
11.7251; 11.7251; 11.7303; 11.7404; 11.7554; 11.7749; 11.7986; 11.8261; 11.8568; 11.8902; 11.9257; 11.9625; 12; 12.0375; 12.0743; 12.1098; 12.1432; 12.1739; 12.2014; 12.2251; 12.2446; 12.2596; 12.2697; 12.2749; 12.2749; 
11.7254; 11.7254; 11.7305; 11.7407; 11.7556; 11.7752; 11.7989; 11.8263; 11.857; 11.8904; 11.9257; 11.9625; 12; 12.0375; 12.0743; 12.1096; 12.143; 12.1737; 12.2011; 12.2248; 12.2444; 12.2593; 12.2695; 12.2746; 12.2746; 
11.7257; 11.7257; 11.7308; 11.7409; 11.7559; 11.7754; 11.7991; 11.8265; 11.8572; 11.8905; 11.9258; 11.9626; 12; 12.0374; 12.0742; 12.1095; 12.1428; 12.1735; 12.2009; 12.2246; 12.2441; 12.2591; 12.2692; 12.2743; 12.2743; 
11.726; 11.726; 11.7311; 11.7412; 11.7562; 11.7756; 11.7993; 11.8267; 11.8573; 11.8906; 11.9259; 11.9626; 12; 12.0374; 12.0741; 12.1094; 12.1427; 12.1733; 12.2007; 12.2244; 12.2438; 12.2588; 12.2689; 12.274; 12.274; 
11.7263; 11.7263; 11.7314; 11.7415; 11.7564; 11.7759; 11.7995; 11.8269; 11.8575; 11.8907; 11.926; 11.9626; 12; 12.0374; 12.074; 12.1093; 12.1425; 12.1731; 12.2005; 12.2241; 12.2436; 12.2585; 12.2686; 12.2737; 12.2737; 
11.7266; 11.7266; 11.7317; 11.7418; 11.7567; 11.7761; 11.7997; 11.8271; 11.8576; 11.8908; 11.9261; 11.9627; 12; 12.0373; 12.0739; 12.1092; 12.1424; 12.1729; 12.2003; 12.2239; 12.2433; 12.2582; 12.2683; 12.2734; 12.2734; 
11.7269; 11.7269; 11.732; 11.742; 11.7569; 11.7763; 11.7999; 11.8272; 11.8578; 11.8909; 11.9261; 11.9627; 12; 12.0373; 12.0739; 12.1091; 12.1422; 12.1728; 12.2001; 12.2237; 12.2431; 12.258; 12.268; 12.2731; 12.2731; 
11.7272; 11.7272; 11.7323; 11.7423; 11.7572; 11.7766; 11.8001; 11.8274; 11.8579; 11.891; 11.9262; 11.9628; 12; 12.0372; 12.0738; 12.109; 12.1421; 12.1726; 12.1999; 12.2234; 12.2428; 12.2577; 12.2677; 12.2728; 12.2728; 
11.7275; 11.7275; 11.7325; 11.7426; 11.7574; 11.7768; 11.8004; 11.8276; 11.8581; 11.8912; 11.9263; 11.9628; 12; 12.0372; 12.0737; 12.1088; 12.1419; 12.1724; 12.1996; 12.2232; 12.2426; 12.2574; 12.2675; 12.2725; 12.2725; 
11.7277; 11.7277; 11.7328; 11.7429; 11.7577; 11.7771; 11.8006; 11.8278; 11.8582; 11.8913; 11.9264; 11.9628; 12; 12.0372; 12.0736; 12.1087; 12.1418; 12.1722; 12.1994; 12.2229; 12.2423; 12.2571; 12.2672; 12.2723; 12.2723; 
11.728; 11.728; 11.7331; 11.7431; 11.758; 11.7773; 11.8008; 11.828; 11.8584; 11.8914; 11.9265; 11.9629; 12; 12.0371; 12.0735; 12.1086; 12.1416; 12.172; 12.1992; 12.2227; 12.242; 12.2569; 12.2669; 12.272; 12.272; 
11.7283; 11.7283; 11.7334; 11.7434; 11.7582; 11.7775; 11.801; 11.8281; 11.8585; 11.8915; 11.9265; 11.9629; 12; 12.0371; 12.0735; 12.1085; 12.1415; 12.1719; 12.199; 12.2225; 12.2418; 12.2566; 12.2666; 12.2717; 12.2717; 
11.7286; 11.7286; 11.7337; 11.7437; 11.7585; 11.7778; 11.8012; 11.8283; 11.8587; 11.8916; 11.9266; 11.963; 12; 12.037; 12.0734; 12.1084; 12.1413; 12.1717; 12.1988; 12.2222; 12.2415; 12.2563; 12.2663; 12.2714; 12.2714; 
11.7289; 11.7289; 11.734; 11.744; 11.7587; 11.778; 11.8014; 11.8285; 11.8588; 11.8917; 11.9267; 11.963; 12; 12.037; 12.0733; 12.1083; 12.1412; 12.1715; 12.1986; 12.222; 12.2413; 12.256; 12.266; 12.2711; 12.2711; 
11.7292; 11.7292; 11.7342; 11.7442; 11.759; 11.7782; 11.8016; 11.8287; 11.859; 11.8919; 11.9268; 11.963; 12; 12.037; 12.0732; 12.1081; 12.141; 12.1713; 12.1984; 12.2218; 12.241; 12.2558; 12.2658; 12.2708; 12.2708; 
11.7295; 11.7295; 11.7345; 11.7445; 11.7592; 11.7785; 11.8018; 11.8289; 11.8591; 11.892; 11.9268; 11.9631; 12; 12.0369; 12.0732; 12.108; 12.1409; 12.1711; 12.1982; 12.2215; 12.2408; 12.2555; 12.2655; 12.2705; 12.2705; 
11.7298; 11.7298; 11.7348; 11.7448; 11.7595; 11.7787; 11.802; 11.8291; 11.8593; 11.8921; 11.9269; 11.9631; 12; 12.0369; 12.0731; 12.1079; 12.1407; 12.1709; 12.198; 12.2213; 12.2405; 12.2552; 12.2652; 12.2702; 12.2702; 
11.7301; 11.7301; 11.7351; 11.745; 11.7598; 11.7789; 11.8023; 11.8292; 11.8594; 11.8922; 11.927; 11.9632; 12; 12.0368; 12.073; 12.1078; 12.1406; 12.1708; 12.1977; 12.2211; 12.2402; 12.255; 12.2649; 12.2699; 12.2699; 
11.7303; 11.7303; 11.7354; 11.7453; 11.76; 11.7792; 11.8025; 11.8294; 11.8596; 11.8923; 11.9271; 11.9632; 12; 12.0368; 12.0729; 12.1077; 12.1404; 12.1706; 12.1975; 12.2208; 12.24; 12.2547; 12.2646; 12.2697; 12.2697; 
11.7306; 11.7306; 11.7356; 11.7456; 11.7603; 11.7794; 11.8027; 11.8296; 11.8597; 11.8924; 11.9272; 11.9632; 12; 12.0368; 12.0728; 12.1076; 12.1403; 12.1704; 12.1973; 12.2206; 12.2397; 12.2544; 12.2644; 12.2694; 12.2694; 
11.7309; 11.7309; 11.7359; 11.7459; 11.7605; 11.7796; 11.8029; 11.8298; 11.8599; 11.8925; 11.9272; 11.9633; 12; 12.0367; 12.0728; 12.1075; 12.1401; 12.1702; 12.1971; 12.2204; 12.2395; 12.2541; 12.2641; 12.2691; 12.2691; 
11.7312; 11.7312; 11.7362; 11.7461; 11.7608; 11.7799; 11.8031; 11.83; 11.86; 11.8927; 11.9273; 11.9633; 12; 12.0367; 12.0727; 12.1073; 12.14; 12.17; 12.1969; 12.2201; 12.2392; 12.2539; 12.2638; 12.2688; 12.2688; 
11.7315; 11.7315; 11.7365; 11.7464; 11.761; 11.7801; 11.8033; 11.8301; 11.8602; 11.8928; 11.9274; 11.9634; 12; 12.0366; 12.0726; 12.1072; 12.1398; 12.1699; 12.1967; 12.2199; 12.239; 12.2536; 12.2635; 12.2685; 12.2685; 
11.7318; 11.7318; 11.7368; 11.7467; 11.7613; 11.7803; 11.8035; 11.8303; 11.8603; 11.8929; 11.9275; 11.9634; 12; 12.0366; 12.0725; 12.1071; 12.1397; 12.1697; 12.1965; 12.2197; 12.2387; 12.2533; 12.2632; 12.2682; 12.2682; 
11.7321; 11.7321; 11.737; 11.7469; 11.7615; 11.7806; 11.8037; 11.8305; 11.8605; 11.893; 11.9275; 11.9634; 12; 12.0366; 12.0725; 12.107; 12.1395; 12.1695; 12.1963; 12.2194; 12.2385; 12.2531; 12.263; 12.2679; 12.2679; 
11.7323; 11.7323; 11.7373; 11.7472; 11.7618; 11.7808; 11.8039; 11.8307; 11.8606; 11.8931; 11.9276; 11.9635; 12; 12.0365; 12.0724; 12.1069; 12.1394; 12.1693; 12.1961; 12.2192; 12.2382; 12.2528; 12.2627; 12.2677; 12.2677; 
11.7326; 11.7326; 11.7376; 11.7475; 11.762; 11.781; 11.8041; 11.8309; 11.8607; 11.8932; 11.9277; 11.9635; 12; 12.0365; 12.0723; 12.1068; 12.1393; 12.1691; 12.1959; 12.219; 12.238; 12.2525; 12.2624; 12.2674; 12.2674; 
11.7329; 11.7329; 11.7379; 11.7477; 11.7623; 11.7813; 11.8043; 11.831; 11.8609; 11.8933; 11.9278; 11.9635; 12; 12.0365; 12.0722; 12.1067; 12.1391; 12.169; 12.1957; 12.2187; 12.2377; 12.2523; 12.2621; 12.2671; 12.2671; 
11.7332; 11.7332; 11.7382; 11.748; 11.7625; 11.7815; 11.8045; 11.8312; 11.861; 11.8935; 11.9278; 11.9636; 12; 12.0364; 12.0722; 12.1065; 12.139; 12.1688; 12.1955; 12.2185; 12.2375; 12.252; 12.2618; 12.2668; 12.2668; 
11.7335; 11.7335; 11.7384; 11.7483; 11.7628; 11.7817; 11.8048; 11.8314; 11.8612; 11.8936; 11.9279; 11.9636; 12; 12.0364; 12.0721; 12.1064; 12.1388; 12.1686; 12.1952; 12.2183; 12.2372; 12.2517; 12.2616; 12.2665; 12.2665; 
11.7338; 11.7338; 11.7387; 11.7485; 11.7631; 11.782; 11.805; 11.8316; 11.8613; 11.8937; 11.928; 11.9637; 12; 12.0363; 12.072; 12.1063; 12.1387; 12.1684; 12.195; 12.218; 12.2369; 12.2515; 12.2613; 12.2662; 12.2662; 
11.734; 11.734; 11.739; 11.7488; 11.7633; 11.7822; 11.8052; 11.8318; 11.8615; 11.8938; 11.9281; 11.9637; 12; 12.0363; 12.0719; 12.1062; 12.1385; 12.1682; 12.1948; 12.2178; 12.2367; 12.2512; 12.261; 12.266; 12.266; 
11.7343; 11.7343; 11.7393; 11.7491; 11.7636; 11.7824; 11.8054; 11.8319; 11.8616; 11.8939; 11.9282; 11.9637; 12; 12.0363; 12.0718; 12.1061; 12.1384; 12.1681; 12.1946; 12.2176; 12.2364; 12.2509; 12.2607; 12.2657; 12.2657; 
11.7346; 11.7346; 11.7395; 11.7493; 11.7638; 11.7827; 11.8056; 11.8321; 11.8618; 11.894; 11.9282; 11.9638; 12; 12.0362; 12.0718; 12.106; 12.1382; 12.1679; 12.1944; 12.2173; 12.2362; 12.2507; 12.2605; 12.2654; 12.2654; 
11.7349; 11.7349; 11.7398; 11.7496; 11.7641; 11.7829; 11.8058; 11.8323; 11.8619; 11.8941; 11.9283; 11.9638; 12; 12.0362; 12.0717; 12.1059; 12.1381; 12.1677; 12.1942; 12.2171; 12.2359; 12.2504; 12.2602; 12.2651; 12.2651; 
11.7352; 11.7352; 11.7401; 11.7499; 11.7643; 11.7831; 11.806; 11.8325; 11.8621; 11.8942; 11.9284; 11.9639; 12; 12.0361; 12.0716; 12.1058; 12.1379; 12.1675; 12.194; 12.2169; 12.2357; 12.2501; 12.2599; 12.2648; 12.2648; 
11.7354; 11.7354; 11.7404; 11.7501; 11.7646; 11.7834; 11.8062; 11.8327; 11.8622; 11.8944; 11.9285; 11.9639; 12; 12.0361; 12.0715; 12.1056; 12.1378; 12.1673; 12.1938; 12.2166; 12.2354; 12.2499; 12.2596; 12.2646; 12.2646; 
11.7357; 11.7357; 11.7407; 11.7504; 11.7648; 11.7836; 11.8064; 11.8328; 11.8624; 11.8945; 11.9285; 11.9639; 12; 12.0361; 12.0715; 12.1055; 12.1376; 12.1672; 12.1936; 12.2164; 12.2352; 12.2496; 12.2593; 12.2643; 12.2643; 
11.736; 11.736; 11.7409; 11.7507; 11.7651; 11.7838; 11.8066; 11.833; 11.8625; 11.8946; 11.9286; 11.964; 12; 12.036; 12.0714; 12.1054; 12.1375; 12.167; 12.1934; 12.2162; 12.2349; 12.2493; 12.2591; 12.264; 12.264; 
11.7363; 11.7363; 11.7412; 11.7509; 11.7653; 11.7841; 11.8068; 11.8332; 11.8627; 11.8947; 11.9287; 11.964; 12; 12.036; 12.0713; 12.1053; 12.1373; 12.1668; 12.1932; 12.2159; 12.2347; 12.2491; 12.2588; 12.2637; 12.2637; 
11.7366; 11.7366; 11.7415; 11.7512; 11.7656; 11.7843; 11.807; 11.8334; 11.8628; 11.8948; 11.9288; 11.964; 12; 12.036; 12.0712; 12.1052; 12.1372; 12.1666; 12.193; 12.2157; 12.2344; 12.2488; 12.2585; 12.2634; 12.2634; 
11.7368; 11.7368; 11.7417; 11.7515; 11.7658; 11.7845; 11.8072; 11.8335; 11.863; 11.8949; 11.9288; 11.9641; 12; 12.0359; 12.0712; 12.1051; 12.137; 12.1665; 12.1928; 12.2155; 12.2342; 12.2485; 12.2583; 12.2632; 12.2632; 
11.7371; 11.7371; 11.742; 11.7517; 11.7661; 11.7847; 11.8074; 11.8337; 11.8631; 11.895; 11.9289; 11.9641; 12; 12.0359; 12.0711; 12.105; 12.1369; 12.1663; 12.1926; 12.2153; 12.2339; 12.2483; 12.258; 12.2629; 12.2629; 
11.7374; 11.7374; 11.7423; 11.752; 11.7663; 11.785; 11.8076; 11.8339; 11.8632; 11.8951; 11.929; 11.9642; 12; 12.0358; 12.071; 12.1049; 12.1368; 12.1661; 12.1924; 12.215; 12.2337; 12.248; 12.2577; 12.2626; 12.2626; 
11.7377; 11.7377; 11.7426; 11.7523; 11.7666; 11.7852; 11.8078; 11.8341; 11.8634; 11.8952; 11.9291; 11.9642; 12; 12.0358; 12.0709; 12.1048; 12.1366; 12.1659; 12.1922; 12.2148; 12.2334; 12.2477; 12.2574; 12.2623; 12.2623; 
11.738; 11.738; 11.7428; 11.7525; 11.7668; 11.7854; 11.808; 11.8342; 11.8635; 11.8954; 11.9291; 11.9642; 12; 12.0358; 12.0709; 12.1046; 12.1365; 12.1658; 12.192; 12.2146; 12.2332; 12.2475; 12.2572; 12.262; 12.262; 
11.7382; 11.7382; 11.7431; 11.7528; 11.767; 11.7857; 11.8083; 11.8344; 11.8637; 11.8955; 11.9292; 11.9643; 12; 12.0357; 12.0708; 12.1045; 12.1363; 12.1656; 12.1917; 12.2143; 12.233; 12.2472; 12.2569; 12.2618; 12.2618; 
11.7385; 11.7385; 11.7434; 11.753; 11.7673; 11.7859; 11.8085; 11.8346; 11.8638; 11.8956; 11.9293; 11.9643; 12; 12.0357; 12.0707; 12.1044; 12.1362; 12.1654; 12.1915; 12.2141; 12.2327; 12.247; 12.2566; 12.2615; 12.2615; 
11.7388; 11.7388; 11.7437; 11.7533; 11.7675; 11.7861; 11.8087; 11.8348; 11.864; 11.8957; 11.9294; 11.9643; 12; 12.0357; 12.0706; 12.1043; 12.136; 12.1652; 12.1913; 12.2139; 12.2325; 12.2467; 12.2563; 12.2612; 12.2612; 
11.7391; 11.7391; 11.7439; 11.7536; 11.7678; 11.7863; 11.8089; 11.8349; 11.8641; 11.8958; 11.9294; 11.9644; 12; 12.0356; 12.0706; 12.1042; 12.1359; 12.1651; 12.1911; 12.2137; 12.2322; 12.2464; 12.2561; 12.2609; 12.2609; 
11.7394; 11.7394; 11.7442; 11.7538; 11.768; 11.7866; 11.8091; 11.8351; 11.8643; 11.8959; 11.9295; 11.9644; 12; 12.0356; 12.0705; 12.1041; 12.1357; 12.1649; 12.1909; 12.2134; 12.232; 12.2462; 12.2558; 12.2606; 12.2606; 
11.7396; 11.7396; 11.7445; 11.7541; 11.7683; 11.7868; 11.8093; 11.8353; 11.8644; 11.896; 11.9296; 11.9645; 12; 12.0355; 12.0704; 12.104; 12.1356; 12.1647; 12.1907; 12.2132; 12.2317; 12.2459; 12.2555; 12.2604; 12.2604; 
